dataset,outer_fold,model_seed,horizon,level,method,adapter_implemented,no_fit_role_support_passed,matched_xgboost_owner_available,completion_status,execution_prerequisite
rico,1,46,5,0.95,cqr,True,True,False,remaining,owner_artifact_absent
rico,1,46,15,0.95,cqr,True,True,False,remaining,owner_artifact_absent
rico,1,46,30,0.95,cqr,True,True,False,remaining,owner_artifact_absent
rico,1,46,60,0.95,cqr,True,True,False,remaining,owner_artifact_absent
rico,1,46,5,0.95,recentred_enbpi_static,True,True,False,remaining,owner_artifact_absent
rico,1,46,15,0.95,recentred_enbpi_static,True,True,False,remaining,owner_artifact_absent
rico,1,46,30,0.95,recentred_enbpi_static,True,True,False,remaining,owner_artifact_absent
rico,1,46,60,0.95,recentred_enbpi_static,True,True,False,remaining,owner_artifact_absent
rico,1,46,5,0.95,recentred_enbpi_updated,True,True,False,remaining,owner_artifact_absent
rico,1,46,15,0.95,recentred_enbpi_updated,True,True,False,remaining,owner_artifact_absent
rico,1,46,30,0.95,recentred_enbpi_updated,True,True,False,remaining,owner_artifact_absent
rico,1,46,60,0.95,recentred_enbpi_updated,True,True,False,remaining,owner_artifact_absent
rico,1,46,5,0.95,dscp,True,True,False,remaining,owner_artifact_absent
rico,1,46,15,0.95,dscp,True,True,False,remaining,owner_artifact_absent
rico,1,46,30,0.95,dscp,True,True,False,remaining,owner_artifact_absent
rico,1,46,60,0.95,dscp,True,True,False,remaining,owner_artifact_absent
rico,2,42,5,0.9,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.9,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.9,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.9,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.9,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.9,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.9,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.9,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.9,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.9,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.9,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.9,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.9,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.9,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.9,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.9,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.9,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.9,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.9,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.9,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.95,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.95,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.95,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.95,quantile_uncalibrated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.95,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.95,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.95,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.95,cqr,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.95,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.95,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.95,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.95,recentred_enbpi_static,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.95,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.95,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.95,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.95,recentred_enbpi_updated,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,5,0.95,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,15,0.95,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,30,0.95,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,42,60,0.95,dscp,True,True,True,complete,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,5,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,15,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,30,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,43,60,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.9,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.9,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.95,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.95,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.95,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.95,recentred_enbpi_updated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,5,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,15,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,30,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,44,60,0.95,dscp,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,5,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,15,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,30,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,60,0.9,quantile_uncalibrated,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,5,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,15,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,30,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,60,0.9,cqr,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,5,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,15,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
rico,2,45,30,0.9,recentred_enbpi_static,True,True,True,remaining,fresh_versioned_authorization_and_readiness_for_unexecuted_cells
